,image_filename,line_text,type
34982,hdd_train_00162.png,።ኀ፡ይ፡አቡየ፡ዘበሰማያት፡ ሰክሙ፡ኅ፡ይ፡ወቃልየሰ፡ኢ,hdd
34983,hdd_train_00163.png,ስራው፡፮፻ከ፷፮፡ነው፡ወ፡ችን፡አስሩንና፡ቅጥራኑን፡,hdd
34984,hdd_train_00164.png,ሿ፡ቅድመ፡ወንጌል፡ሮይአኃዝከኒ፡እዴ,hdd
34985,hdd_train_00165.png,ለ፡ዕፀው,hdd
34986,hdd_train_00166.png,ከ፡ኦሕፃን፡ምንተ፡መ፡ውእቱ፡ሕፃን፡ዘብዕ,hdd
34987,hdd_train_00167.png,የማንከ፡እግዚኦ፡ተሰብሐ፡በኃይል።,hdd
34988,hdd_train_00168.png,ቀትየ፡ወርጹ፡በዕለ,hdd
34989,hdd_train_00169.png,ስ፡ኅቡረ፡ወአውኅዝ፡አፍ,hdd
34990,hdd_train_00170.png,ቀ፡ወእጸልአ፡ሓይደ፡ወዓመ,hdd
34991,hdd_train_00171.png,ከመ፡አንግር፡ኩሉ፡ስብሐቲሁ፡በዓናቅጺሃ፡ለወለተ፡ጽዮን,hdd
34993,hdd_train_00173.png,ሩ፡ወተተክሉ፡ወይነ፡ወ,hdd
34994,hdd_train_00174.png,ፑወሐሊ፡አመት፡ለትውልደ፡ትውልደ፡,hdd
34995,hdd_train_00175.png,ሁ።ወይቤሎ፡ሰይጠን,hdd
34996,hdd_train_00176.png,መ፡ምኔት፡ወትቤላ፡ንሥ፡ከበ፡ውስተ፡አፋሁ፡በተ,hdd
34997,hdd_train_00177.png,በእንቲአነ፡ስ,hdd
34998,hdd_train_00178.png,ውን፡በጽው፡ከርሜ,hdd
34999,hdd_train_00179.png,ወትቤሎሙ፡በሰብእ፡ወበረከታ፡ያሀሉ፡ምስ,hdd
35000,hdd_train_00180.png,ዳማዊ፡፬ወአንትሙሰ፡ፍጥ,hdd
35001,hdd_train_00181.png,አስመ፡ተሐውሩ፡ኅቡረ፡ለ,hdd
35002,hdd_train_00182.png,ተ፡ዘገብረት፡ወእማንቱ,hdd
35003,hdd_train_00183.png,ንዎ፡ገብርኤል፡ኀፑ,hdd
35004,hdd_train_00184.png,ሬም፡ወየሐልቅ፡ሣዕረተ,hdd
35005,hdd_train_00185.png,ት፡፯ፍጥረታት,hdd
35006,hdd_train_00186.png,ስት፡ወረከ,hdd
35008,hdd_train_00188.png,ክርስቲአን፡ዘም፡መ፡ያድኅነኒ፡እም,hdd
35009,hdd_train_00189.png,አቡሃ፡ንጉሥ፡ወእመ፡ሰብኪ፡ወአተበት፡ን,hdd
35010,hdd_train_00190.png,ር።ወድኀኑ፡እሊአሁ፡ወ,hdd
35011,hdd_train_00191.png,፡ጉሑሉታ፡ወ,hdd
35012,hdd_train_00192.png,ር፡በአንተ፡ቁላተ፡ጽዮን፡ም,hdd
35013,hdd_train_00193.png,ወሣህልየሰ፡ኢይክልእ፡እምኒሀሙ።,hdd
35014,hdd_train_00194.png,መላኪ፡ኩሉ፡ፍ,hdd
35015,hdd_train_00195.png,ስ፡ኅ፡ይ፡እስከ፡ጊዜ,hdd
35016,hdd_train_00196.png,ዕለተ፡ሰኑይ፡ትመሰላ፡ሙስ፡ትመሰላለች,hdd
35018,hdd_train_00198.png,፡ሰ፡እሩያን፡ምስለ፡አ,hdd
35019,hdd_train_00199.png,አንከ፡ምንተ፡እንከ,hdd
35020,hdd_train_00200.png,ወአስተዋደ,hdd
35021,hdd_train_00201.png,ከመ፡አሐው,hdd
35022,hdd_train_00202.png,ውእቱ፡ጠቢብ፡አንከሩ,hdd
35023,hdd_train_00203.png,ሳሉ፡ከዚያ፡በኋላ፡ጻድ,hdd
35024,hdd_train_00204.png,ዘደቀውም፡ውስተ፡ብሐ,hdd
35025,hdd_train_00205.png,ፖዘ፡ማልበስን፡ እንግዳ፡መቀበል,hdd
35027,hdd_train_00207.png,ጠምቀክሙ፡እ፡ኀ፡ይ፡ወኪያ,hdd
35028,hdd_train_00208.png,ቅድስት፡ድን,hdd
35029,hdd_train_00209.png,ርፈ፡ወትሢም፡ቀሊሳነ፡በበአ,hdd
35030,hdd_train_00210.png,ምዕ፡ኀ፡ይ፡ዓቢይ፡ለህ፡ጸ,hdd
35031,hdd_train_00211.png,ዕ፡ዓቢይ፡ወከመ፡ጸዳለ፡መብ,hdd
35032,hdd_train_00212.png,ሙ፡ከመ፡ተሰምን፡ዝን፡ ፖፖነለፍቁርየ፡ዓዐጸወይን፡ ፡አሉሙዳበ፡ጸላዕቶ,hdd
35033,hdd_train_00213.png,ብራውያን፡፵፮ወምን,hdd
35034,hdd_train_00214.png,ወተሐውከት፡እመዓት፡ዓይንየ,hdd
35035,hdd_train_00215.png,ጽሑ፡አንቆቅሆሙ።፡ክ,hdd
35036,hdd_train_00216.png,ንቀጽ፡ወሶቤሃ፡ገደፈው,hdd
35037,hdd_train_00217.png,፳፬ቱን፡ሊቃናት፡መር,hdd
35038,hdd_train_00218.png,ርሥ፡ዘፈቅሕ፡ብእ፡ኂር፡ወመ,hdd
35039,hdd_train_00219.png,ይፃምው፡ሐዋርያት፡ኩ,hdd
35040,hdd_train_00220.png,ይፃምው፡ሐዋርያት፡ኩ,hdd
35041,hdd_train_00221.png,ኩሉ፡አሕዛብ፡ይቤ፡እግዚአብ,hdd
35042,hdd_train_00222.png,ርያ፡ጴጥሮስ፡ቀዳማይ፡፵፰,hdd
35043,hdd_train_00223.png,ይነብር፡ዘወሀቦ፡ያዕቆብ፡ለየ,hdd
35044,hdd_train_00224.png,ፍሬ፡ወይነብር፡ኅቤክሙ,hdd
35045,hdd_train_00225.png,ወብዙኃን፡እም,hdd
35047,hdd_train_00227.png,ተ፡አከኑ፡ተጠፍኦ፡ወ፡ ቡረ፡አንዘ፡ይትለአከዋ፡,hdd
35048,hdd_train_00228.png,አይበላም፡እያልህ፡ወድም፡ል፡አንተ፡ጧት፡ማታ፡ትበ,hdd
35049,hdd_train_00229.png,ንግድክሙ፡ልብ,hdd
35050,hdd_train_00230.png,ይፍልጥ፡ላዕለ፡ወኢነዳየ፡ዘይገብር፡ወደሚህና,hdd
35051,hdd_train_00231.png,ያጠጧቸው፡ነፋስ፡ውስጥ፡ጋራ፡ይታገላሉ።መቶ፡,hdd
35052,hdd_train_00232.png,ኅ፡ይ፡ወ,hdd
35053,hdd_train_00233.png,ክሂሎቱ፡ወለን፡ውእቱ፡ይቤላ፡እስእበኪ፡ኦእግ,hdd
35054,hdd_train_00234.png,ርሰየ፡ፍጠነ፡ቅር,hdd
35055,hdd_train_00235.png,ለሐዋርያትም፡አልሆነላ,hdd
35056,hdd_train_00236.png,ፃ፡።፡ወዝሕጽናከ፡፤፡ወፀነስነ፡፤፡ወ,hdd
35057,hdd_train_00237.png,ዋ፡ለኢየሩሳሌም፡ወሰአ,hdd
35058,hdd_train_00238.png,ማ፡ኀፀኗ፡የዘመነ፡ኦ፡ፖበክንፍ፡መሄዳቸው፡መጻሕፍ,hdd
35059,hdd_train_00239.png,እምጽድቅ፡ውእቱ፡ስ,hdd
35060,hdd_train_00240.png,ረተ፡እምሪሃ፡በእገዘእ፡,hdd
35061,hdd_train_00241.png,ንግስ፡ምስራቅ፡ወአቀዘ,hdd
35062,hdd_train_00242.png,ንቱ፡ነገር፡ወከ,hdd
35063,hdd_train_00243.png,መራት፡ማዕከል፡ፍኖተ፡,hdd
35064,hdd_train_00244.png,ውን፡ደግመ፡ምጽአቱ,hdd
35065,hdd_train_00245.png,ናተ፡እንዚ፡ብየ፡ኃይለ፡አስ,hdd
35066,hdd_train_00246.png,ኅ፡ይ፡በይእቲ፡ሰዓት።ጳ,hdd
35067,hdd_train_00247.png,ቀከ፡ብሏል፡ዮሐንስ፡አፈ፡,hdd
35068,hdd_train_00248.png,ስተ፡ቤትከ፡ወወሀቦ፡እ፡እሲተ።ወአነ፡እሬስያ,hdd
35069,hdd_train_00249.png,ምይአዚ፡ወእስከ፡ለዓለም፡ር፡በዓ,hdd
35070,hdd_train_00250.png,ሀሎ፡፩ብእሲ፡ኅ፡ይ፡ነሠተ፡,hdd
35072,hdd_train_00252.png,ህ፡ማር፡ረ,hdd
35073,hdd_train_00253.png,ለቶ፡ከመ፡ያ፡,hdd
35074,hdd_train_00254.png,ቢሏችሁ፡በኔ፡ዘንድ፡እንደ,hdd
35075,hdd_train_00255.png,ተርበው፡ተጠምተው፡ታርዘ,hdd
35076,hdd_train_00256.png,እሲ፡ጻድቅ፡ዘስሙ,hdd
35077,hdd_train_00257.png,ምርተ፡እግዚአብሔር,hdd
35078,hdd_train_00258.png,ኃነነ፡እምእደ፡ፀርነ,hdd
35079,hdd_train_00259.png,ሥሑ፡በበዓልኩ፡ኩሉ,hdd
35080,hdd_train_00260.png,፡ወበዘር,hdd
35081,hdd_train_00261.png,ያስቀረው፡ከብት፡የሌለው፡ግ,hdd
35082,hdd_train_00262.png,ኮኑ፡፱መዓርገ፡ወ፡ጻድቃን፡በዓለም፡ዘ,hdd
35083,hdd_train_00263.png,ኩሉ፡ዓለም,hdd
35084,hdd_train_00264.png,ኦዝመንከር፡,hdd
35085,hdd_train_00265.png,ናዓ፡አሐዱ፡ዘእ፡ነ፡ወረስየነ፡ሕ,hdd
35086,hdd_train_00266.png,ወይገብሩ፡,hdd
35087,hdd_train_00267.png,ፍኖት፡እንተ፡በቲ፡መጻእ,hdd
35088,hdd_train_00268.png,ወአስተርእዩ፡አንቅዕተ፡ማያት,hdd
35089,hdd_train_00269.png,አቡየ፡መንግሥተ፡ምስሌየ።አ,hdd
35090,hdd_train_00270.png,ወከፍ፡ሰእለቶሙ፡ወመሥዋ፡ ሰማያዊ።ዳዊት፡ኀቢየ፡,hdd
35091,hdd_train_00271.png,ንተቡኩ፡ትእዛዘ፡ለአ,hdd
35092,hdd_train_00272.png,ሱ፡ኀ፡ይ፡ዘኪያሁ፡ሠመ,hdd
35093,hdd_train_00273.png,ወትቤሎ,hdd
35094,hdd_train_00274.png,ንተ፡ጳውሎስ፡ያንብብ፡,hdd
35095,hdd_train_00275.png,ኡ፡ኩሎ፡ጣዖቶሙ፡ዘገ,hdd
35096,hdd_train_00276.png,አከ፡እግዚአብሔር።ወስመ፡አሐ,hdd
35097,hdd_train_00277.png,ተኪ፡አንቲሰ፡ትብሊ፡አነ፡ዓ,hdd
35098,hdd_train_00278.png,ነቢሮ፡ዲበ፡መንበሩ፡አርያም፡ዘእንበለ,hdd
35099,hdd_train_00279.png,ወትኩንን፡በማእከለ፡ጸላእትከ።,hdd
35100,hdd_train_00280.png,ወር፡እይ፡ስነ፡ግብረቶሙ፡ወው፡ እክት፡ለዲያብሎስ፡ለምን,hdd
35101,hdd_train_00281.png,ዓቃቤ፡ሥራይ፡ነሐር,hdd
35102,hdd_train_00282.png,ንፈስቅዱስ፡ወሶበ፡ስ,hdd
35103,hdd_train_00283.png,ዘ፡ትወፅእ፡ረከበት፡መጽ,hdd
35104,hdd_train_00284.png,ምዓት,hdd
35105,hdd_train_00285.png,ከመ፡ትካት፡ወ,hdd
35106,hdd_train_00286.png,ለተ፡ደይን፡እንዳለ፡ጌታ፡,hdd
35107,hdd_train_00287.png,አን፡ሁሉ፡የሚጠብቁ፡እሊ,hdd
35108,hdd_train_00288.png,ብረ፡ማኅረስ፡ወአ፡ሐምሞ፡በዓል፡ከመ,hdd
35109,hdd_train_00289.png,ልክ፡ድርቅና፡ክፋት፡ሁ,hdd
35110,hdd_train_00290.png,መኮንንት፡በዕሌየ፡አን፡ተ፡ውእቱ፡ጽርሕ።ወመ,hdd
35111,hdd_train_00291.png,ጳጉሜን፡አመ፡ዕመ,hdd
35112,hdd_train_00292.png,ሰእር፡ሕገ፡አሳንስርዕ፡ብሏል,hdd
35113,hdd_train_00293.png,ደ።ወሶበ፡ኮነ፡ጊዜ፡ስ,hdd
35114,hdd_train_00294.png,እስመ፡አንተ፡አምላኪየ,hdd
35115,hdd_train_00295.png,ልብ፡ንጹሕ፡እስከ፡አ,hdd
35116,hdd_train_00296.png,ን፡ሁሉ፡ዓለም፡የፈጠርሁ፡,hdd
35117,hdd_train_00297.png,ለደ።ወኢታድኅን፡ምድ,hdd
35118,hdd_train_00298.png,ወአድ፡ኅና፡በአንቲአየ።,hdd
35120,hdd_train_00300.png,እማፈ፡ደቂቅ፡ወሕፃናት፡አስተዳሎክ፡ስብሐተ፡በእንተ፡ደላኢ,hdd
35121,hdd_train_00301.png,ት፡በሥጋ,hdd
35122,hdd_train_00302.png,መነኮስ፡ወአስከበቶ፡ወነ,hdd
35123,hdd_train_00303.png,ቩበስሙ፡ለ,hdd
35124,hdd_train_00304.png,እጓለ፡እመሕያው፡ብቻው,hdd
35125,hdd_train_00305.png,በነፋስ፡ኃያል፡ትቀጠቅጠን፡በአኅማረ፡ተርሴስ,hdd
35126,hdd_train_00306.png,እስመ፡ኀቢከ፡አጸሲ፡እግዚኦ፡በጽባሕ፡ሰምዓኒ፡ቃልየ,hdd
35127,hdd_train_00307.png,ኦርሞሞ፡እስመ፡አብድ፡ሰ፡,hdd
35128,hdd_train_00308.png,ነው፡ሰማይ፡ውዱድ፡ይባላ፡መጋረጃ፡ጋርይ፡ጊየእሳት,hdd
35129,hdd_train_00309.png,ይገሞራ፡በበ፪ወበበ፫,hdd
35130,hdd_train_00310.png,ኒ፡አንትሙሶ፡ጳጳሳ,hdd
35131,hdd_train_00311.png,ደ፡ብርሃናዊ፡ወበቷ፡መ,hdd
35132,hdd_train_00312.png,ር፡ለሙሴ፡ወይቤሎ፡በሎ,hdd
35134,hdd_train_00314.png,ሆን፡ከመ፡ከዋክብት፡ብ፡ ፡ ነበረት፡ይእቲ፡እግዚ,hdd
35135,hdd_train_00315.png,ድኪ፡ሣህሎ,hdd
35136,hdd_train_00316.png,በውእቱ፡ወሬዛ፡እመ፡ዕወአኅዚያስተብየዕ,hdd
35137,hdd_train_00317.png,ንዑ፡ወትርአዩ፡ግብሮ፡ለእግዚአብሔር,hdd
35138,hdd_train_00318.png,የለም፡ይክነንም፡,hdd
