,image_filename,line_text,type
114630,synth_image_14_1.png,እውቅና እንዳገኘ የገለጹት አቶ አብርሃ በባህር ዳር በደሴ በአዲስ አበባ እንዲሁም በሌሎች በርካታ ከተሞች እንደታየው የመቀሌ ሕዝብ የሕወሃት ደጋፊ እንዳልሆነ,synthetic
114631,synth_image_14_2.png,የሚያሳይበት አጋጣሚ እንደሚሆን አስረድተዋል::,synthetic
114632,synth_image_15_0.png,የአመቱ የአለማችን ቁጥር አንድ ሃያል ሴት የተባሉት የጀርመኗ መራሂተ መንግስት አንጌላ መርኬል ከአለማችን ሃያላን የአራተኝነት ደረጃን መያዛቸውን የጠቆመው የፎርብስ መግለጫ,synthetic
114633,synth_image_15_1.png,የአለማችን ቁጥር አንድ ባለጸጋ ጄፍ ቤዞስ አምስተኛ ደረጃ ላይ ተቀምጠዋል::,synthetic
114634,synth_image_16_0.png,መከራውም በርግጥ ቀላል መከራ አልነበረም ሶኒ በእጅግ አስቀያሚ ዋይታ እና ሁከታ መካከል ወደ ቤታችን መጣ ያን ሁሉ ግርግር እና ጩኸት,synthetic
114635,synth_image_16_1.png,ሳያበዛ መምጣት እንኳ አልቻለም እና ገና ካየሁት ቀን ጀምሮ ጠላሁት በጣም አስቸጋሪ ሕፃን ነበር እኔን እስከሚያገባኝ ድረስ ሁልጊዜም አስቸጋሪ ልጅ,synthetic
114636,synth_image_16_2.png,ነበር እና ከልክ በላይ ትኩረት እንዲሰጠው ይፈልጋል እናቴ የሱ ነገር ሲነሳ እንደ ጅል ያደርጋታል እና መቼ ጉራውን ዝም ብሎ እየነፋ,synthetic
114637,synth_image_16_3.png,እንደሆነ እንኳ ለይታ ማወቅ አልቻለችም እንደ ጓደኛ ከታየ ከእርባና ቢስም የከፋ ዓይነት ከንቱ ፍጡር ነው ሙሉ ቀን እንቅልፉን ይለጥጣል እና,synthetic
114638,synth_image_16_4.png,እሱን ከእንቅልፉ ላለመቀስቀስ ቤት ውስጥ በእግሮቼ ጣቶች ቀስ ብዬ መሄድ ነበረብኝ አሁን ጥያቄው አባቴን መቀስቀስ ወይም አለመቀስቀስ አይደለም አዲሱ መፈክር,synthetic
114639,synth_image_16_5.png,ሳኒን እንዳትቀሰቅስው የሚል ሆኗል ሕፃኑ በትክክለኛው ሰዓት ለምን እንደማይተኛ ሊገባኝ አልቻለም ስለዚህ እናቴን ጀርባዋን በሰጠችን ቁጥር ቀስ ብዬ እቀሰቅሰው ነበር,synthetic
114640,synth_image_16_6.png,አንዳንድ ጊዜ እንቅልፍ እንዳይወስደው በተጨማሪ ቆንጠጥ ሁሉ አደርገውም ነበር አንድ ቀን እናቴ ይህን እያደረግኩ እጅ ከፍንጅ ያዘችኝና ያለ ምንም ርህራሄ,synthetic
114641,synth_image_16_7.png,ሙልጭ አድርጋ ገረፈችኝ::,synthetic
114642,synth_image_17_0.png,ጉዳዩ እንደገና ይታይ የሚል ከቤቱ አስተያየት በመቅረቡ ሌሎች እንደገና የባህሪ ቁጡነት ይታይብሃል አንድ ለአምስት አዘውትረህ አትሳተፍም ይሉንታ አለብህ አሁንም በከፍተኛ,synthetic
114643,synth_image_17_1.png,ደረጃ ያለውን አክራሪነት መቆጣጠር አልቻልክም የሚል ሂስ አቅርበዋል::,synthetic
114644,synth_image_18_0.png,ዝ ናብ በብዙ አካባቢ ከመቀነስ እስከ መጥፋት ለመድረሱ በየውቅያኖሱ መሃልና ዳርቻ ተከምረው ተራራ የሠሩ ግግሮች ዝንተዓለም በረዶ ሆኖ መኖር ሰለቸን,synthetic
114645,synth_image_18_1.png,እያሉ መቅለጥ ለመያዛቸው የውሃ ውስጥ ፍጡራን እልቂት ለመጀመራቸው ምድር ጎፈሬዋ እየተላጨ ደን አልባ ቀበሌያት ለመብዛታቸውና ጎርፍ ሲያደባያት ለመዋሉ ሁሉ ሰው,synthetic
114646,synth_image_18_2.png,ተከሳሽ መሆን አልቀረለትም::,synthetic
114647,synth_image_19_0.png,የፖለቲካ መሪ የፖለቲካ ተንታኝ ሲሆን የጋዜጠኞችንና የፖለቲካ ተንታኞችን የምሁራንን ስራ ይጋፋል::,synthetic
114648,synth_image_20_0.png,ወቅታዊ ችግሮቻችን የራሳችን መንግሥት ባለቤቶች እንድንሆን ይበልጥ ሊያበረቱን ይገባል::,synthetic
114649,synth_image_22_0.png,በባሌ ዞን የጎባ ወረዳ ኦሮሚያ ልማት ማህበር ጽቤት የጎባ ወረዳ ቴክኒክና ሙያ ማሰልጠኛ ማዕከልን ግንባታ በግልጽ ጨረታ አወዳድሮ ማሰራት ይፈልጋል::,synthetic
114650,synth_image_23_0.png,ለአዲሱ የህክምና ትት በ ድዳዩ ለተመደባችሁ የህክምና ተማሪዎች በሙሉ::,synthetic
114651,synth_image_25_0.png,የሕጉ የእንግሊዝኛው ቃል የሚሉ ቃላትን ስለሚጠቀም ማንኛውም ኅብረተሰቡ ከተቀበለው የሞራል አስተሳሰብ ጋር የማይሄድ ድርጊት አካልን ማጋለጥ ብልግናን በምልክት መግለጽ ወዘተ::,synthetic
114652,synth_image_26_0.png,ራእይ እስከዚያ ጊዜ ድረስ ቅቡዓኑ በዓመታዊው የአገልግሎት ሪፖርታችን ላይ በሚወጣው ሥራ ይኸውም በሰው ዘር ታሪክ ውስጥ ከተከናወኑት ሁሉ ይበልጥ ታላቅ,synthetic
114653,synth_image_26_1.png,በሆነው የስብከትና የማስተማር እንቅስቃሴ ግንባር ቀደም ሆነው ይካፈላሉ::,synthetic
114654,synth_image_27_0.png,የፎረሙ ብዛት በቁጥር እስከ አባላት ያሉበት ሲሆን በአዘቦት ቀን ደግሞ ክ እስከ አባላት ይገኛሉ ያለው ስሜት ያለው መቀራረብ በጥሩ ሁኔታ,synthetic
114655,synth_image_27_1.png,እንደሆነ ነው::,synthetic
114656,synth_image_28_0.png,ቀደም ሲል ለወጣቶች የተከፋፈሉ ተራራዎችም ምን ያህል እየተጠቀሙበት እንደሆነ ለየትኛው የልማት ዘርፍ ቢውል የተሻለ ጥቅም እንደሚሰጥ የመለየት ስራም ኢንስቲትዩቱ እንደሚያከናውን,synthetic
114657,synth_image_28_1.png,አስታውቀዋል::,synthetic
114658,synth_image_29_0.png,እነዚህ ጥሪዎች ሲደርሱዎ ምን ማድረግ እንዳለብዎት ያውቃሉ::,synthetic
114659,synth_image_30_0.png,ስለ ቤተሰብ ራስ እየተናገረ የነበረ ሲሆን አብዛኛውን ጊዜ ይህን ቦታ የሚይዘው አባት ነው::,synthetic
114660,synth_image_31_0.png,የገዛ ሚስቱን የሚገድል የኢትዮጵያ ፖሊስ በመንግስት ትዕዛዝ ሕዝብን ጨፍጭፍ ቢባል ከማድረግ ይመለሳል ይህን ጥያቄ ለመመለስ የሚከተለውን ዜና ያንብቡ::,synthetic
114661,synth_image_32_0.png,እ አ አ በ በግብፅና በእሥራኤል መካከል የሰላም ስምምነት መፈረሙ ይታወቃል::,synthetic
114662,synth_image_33_0.png,በጥቅሉ ሲታይ ካቶሊኮች የወሊድ መከላከያ መጠቀምን የሚከለክሉ ሲሆን በአብዛኞቹ ፕሮቴስታንቶች ዘንድ ግን የወሊድ መከላከያ መጠቀም ይፈቀዳል::,synthetic
114663,synth_image_34_0.png,ለዚህም ምክንያቱ የህወሃት ድርጅቶች ያለምንም ማስያዣ ከ ቢሊየን ብር በላይ በብድር መውሰዳቸው ሲሆን ያለባቸውንም ዕዳ ለመክፈል ምንም አይነት እንቅስቃሴ አያደርጉም::,synthetic
114664,synth_image_35_0.png,ዐማራ የሚለውን ቃል የማይጠቀሙ በውስጣቸው የታመቀ ጥላቻ ያለባቸው ወይም የሚፈሩ ናቸው::,synthetic
114665,synth_image_36_0.png,ኮል ሲሳይ ታደሰ የአየር ኃይል የሰው ኃብት አመራር መምሪያ ኃላፊ ትግሬ::,synthetic
114666,synth_image_37_0.png,ከሥር ጀምረን ብናይ በንጉሠ ነገሥቱ ጊዜ የስቶክ ወይም የካፒታል ገበያ ነበረን ኢትዮጵያ መካከለኛ ገቢ ያላት አገር ነበረች ይህንን ግን የሚያስበውም,synthetic
114667,synth_image_37_1.png,የሚያውቀውም የለም የሕዝቡ ቁጥር ትንሽ ነበር ኢኮኖሚው እየተነሳና በለውጥ ሒደት ላይ ነበር የወጪ ንግዱ ከገቢ ንግዱ በሰፊው ይበልጥ ነበር የኢትዮጵያ,synthetic
114668,synth_image_37_2.png,ብር በዶላር የሚመነዘረው በሁለት ብር ብቻ ነበር በቋሚነት ነበር ይህ የሚሆነው ዶላር ከፈለግክ ዶላሩ ብርም ከፈለግክ ብሩ ነበር ኢንዱስትሪን ካየን,synthetic
114669,synth_image_37_3.png,አብዛኛው የመንግሥት ድርጅቶች የሚባሉት ከየት መጡ በሁለት የሚከፈሉ ናቸው አንደኛው ደርግ ሲመጣ በአዋጅከእንግዲህ የእኔ ናቸው በማለት የወረሳቸው ናቸው እነዚህ መመለስ,synthetic
114670,synth_image_37_4.png,አለባቸው ሁለተኛው በሶሻሊስት ሥርዓት የግሉን ዘርፍ በማጥፋት ፋብሪካ የሚገነባው እርሻ የሚያስፋፋው መንግሥት ነው አለ የመንግሥት ድርጅቶች የሚባሉት በዚህ መንገድ የመጡ,synthetic
114671,synth_image_37_5.png,ናቸው የግሉ ዘርፍ አሁን ያልፈጠራቸው ነገር ግን ከ ዓመታት በፊት የተፈጠሩ ትልልቅ ፋብሪካዎች በወቅቱ እንዴት ሊፈጠሩ ቻሉ አሁንስ እነሱን እንዴት,synthetic
114672,synth_image_37_6.png,መፍጠር አቃተን አሁን ካለው የቴክኖሎጂ ምጥቀት አኳያ የእነዚያን አሥር እጅ ብልጫ ያላቸው ድርጅቶችን መፍጠር ነበረብን ነገር ግን በኢኮኖሚው ሥርዓት ምክንያት,synthetic
114673,synth_image_37_7.png,ነው እንዲህ ያለውን ለውጥ ያላመጣነው::,synthetic
114674,synth_image_38_0.png,ይሄኔ ከተመልካች መሀል አንዱ የተበሳጨ ምን አለ አሉ መሰላችሁ::,synthetic
114675,synth_image_39_0.png,አለበለዛ ቡና በመላክ ብቻ ኑሮውን አንችለውም::,synthetic
114676,synth_image_40_0.png,የኢዴፓ ፕሬዚዳንት ዶር ጫኔ ከበደ በተለይ ተመሳሳይ ርዕዮተ ዓለም የምናራምድ ፓርቲዎች በተጠናከረ ስልትና ስትራቴጂ ሐሳቦቻችንን ለኢትዮጵያ ሕዝብ ግልጽ እያደረግን ለመሥራት,synthetic
114677,synth_image_40_1.png,እንድንችል የሚያስችለንን ስልት ነድፈን እንሄዳለን ብለን እናምናለን በማለት ሦስቱ ፓርቲዎች የሚያግባቧቸውን ጉዳዮች ሙሉ በሙሉ እንዳለዩ ገልጸዋል::,synthetic
114678,synth_image_41_0.png,በዛሬው የከሰዓት በኋላ የችሎት ውሎ የክንፈሚካኤል ደበበ የመከላከያ ምስክር ሆነው የቀረቡት የቀድሞው ብርሃን ለአንድነት ፓርቲ ሊቀመንበርና አሁን የአንድነት ፓርቲ አመራር,synthetic
114679,synth_image_41_1.png,አባል የሆኑት አቶ ሙላቱ ጣሰው የመድረክ የአመራር አባል የሆኑት የኦፌዴኑ አቶ ኡርጌሳ ዋኬኔ እና ጋዜጠኛ ብዙአየሁ ወንድሙ ናቸው::,synthetic
114680,synth_image_42_0.png,ይህ አዲስ ዓመት እግዚአብሔርን በመፈለግ እንደባለጠግነቱ መጠን ከእግዚአብሔር ዋጋ የምንቀበልበት ዓመት ይሁን::,synthetic
114681,synth_image_43_0.png,ከአሞጽ ቃላት ጋር ተስማምተን መኖር ያለብን ለምንድን ነው::,synthetic
114682,synth_image_44_0.png,ይህ በእንዲ እንዳል መንግስት ኢህአዴግ በመስቀል አደባባይ ያካሄደው ፕሮግራም የአዲስ አበባ ከተማ አስተዳደር የስብሰባ ማሰወቂያ ክፍል እውቅና እንዳልሰጠው እና ፕሮግራሙን,synthetic
114683,synth_image_45_0.png,ሁለቱ ድርጅቶች የሶማሊን ህዝብ ዘላቂ ጥቅም በተጠናከረ መልኩ ማስጠበቅ እንዲሁም የረጅም ጊዜ የሰብዓዊ ዴሞክራሲያዊ እና የራስን እድል በራስ የመወሰን መብት,synthetic
114684,synth_image_45_1.png,ጥያቄዎች ማረጋገጥ በሚቻልባቸው መንገዶች ዙሪያ እንዴት መተባበር እና መቀናጀት እንዳለባቸው ለረጅም ጊዜያት የተለያዩ ውይይቶችንና ድርድሮችን ሲያካሂዱ ቆይተዋል::,synthetic
114685,synth_image_46_0.png,የአየር ብክለት እና የአየር ንብረት ለውጥ ሌላ ተመሳሳይ ባህርይ ያጋራሉእነሱም በዓለም አቀፍ ደረጃ የሰው ልጆች ልምዶች ናቸው በዓለም ላይ ከ,synthetic
114686,synth_image_46_1.png,ሚሊዮን ሰዎች ውስጥ ዘጠኙ ዘጠኝ ሰዎች ጤናማ አየርን ያስገኛሉ::,synthetic
114687,synth_image_49_0.png,ሦስት ዓመት የሚፈጀው ፕሮጀክቱ በመጠጥ ውሃ በሶላር ኤነርጂ በመንገድ ሥራና በዘመናዊ ግብርና ዙርያ የሚሰራ ነው::,synthetic
114688,synth_image_51_0.png,እንደ ስብሐት አጭር እና ጢማም ያልሆንሽ ደራሲ ነኝ ባይ ሁላ ሳያልቅልሽ አይቀርም እንደምንም ብለሽ ቁመትሽን ካላሳጠርሽ እንዲሁም ጢምሽን ካላሳደግሽ::,synthetic
114689,synth_image_52_0.png,ጋዜጠኛ መሳይ ማዕተብ በጥሱ የሚለው ጉዳይ እራሳቸው የመንግስት ደጋፊ የሆኑ ሁሉ ስብሰባው ላይ እንደተከራከሩ እኛም ለመረዳት ችለናልነገር ግን ጉዳዩ የመንግስት,synthetic
114690,synth_image_52_1.png,አቅዋም አለመሆኑን ነበር ለማወቅ የጠየኩት እርስዎ ደግሞ የመንግስት ውሳኔ አደለም የሚል ምላሽ ነው የሰጡትየፌድራል ጉዳዮች ሚንስቴር ቃል አቀባይ አቶ አበበ,synthetic
114691,synth_image_52_2.png,ወርቁ ስለሰጡኝ ጊዜ አመሰግናለሁ::,synthetic
114692,synth_image_53_0.png,የዓለም አብያተ ክርስቲያናት ምክር ቤት በአዲስ አበባአወዛጋቢው የጀርመን ደራሲ ኅልፈት::,synthetic
114693,synth_image_54_0.png,በሩዋንዳ ህገመንግሥታዊ ማሻሻያ ድምፅ አሰጣጥ ሊካሄድ ነው::,synthetic
114694,synth_image_55_0.png,ታድዮስ ወልዴ የመታው ኳስ ኢላማውን ስቶ ወደ ውጪ ወጥቷል::,synthetic
114695,synth_image_57_0.png,የታሪክ ሰው መሆን ያን ያህል ላያስፈልግ ይችላል ቢሆንም ግን ጥሩ ነው ዋናው ልብ ልንል የሚገባው አስጎብኚ ሁሉም ነገር ማለት ነው,synthetic
114696,synth_image_57_1.png,ቀደም ሲል እንዳልኩት አስጎብኚ ምንም ነገር አላውቅም ማለት የለበትም::,synthetic
114697,synth_image_58_0.png,ለኔትወርክ ለተጠቃሚ እና ለመተግበሪያ እንቅስቃሴ ጥልቀትን ይሰጣል ስብስቦችን መሰብሰብ መቋጠር ቁርኝት እና ደህንነቱ አስተማማኝ በሆኑ ክስተቶች ፍሰቶች እሴቶች እና ተጋላጭነቶች,synthetic
114698,synth_image_58_1.png,ላይ ያቀርባል አጠራጣሪ ጥቃቶች እና የፖሊሲ ጥሰቶች እንደ ጥፋቶች ተደምረው ይታያሉ በዚህ ኮርስ የተጠቃሚውን በይነገጽ ማሰስ እና ወንጀሎችን እንዴት እንደሚመረምሩ,synthetic
114699,synth_image_58_2.png,ይማራሉ አጠራጣሪ እንቅስቃሴን ከደመደመበት መረጃ ላይ ትመረምራለህ የእጅ ሥራዎች የተማሯቸውን ክህሎቶች ያጠናክራሉ::,synthetic
114700,synth_image_59_0.png,ተጫራቾች በጨረታው ለመሳተፍ የሚያስችለውን የዘመኑን ግብር የከፈለበትን ከፈለገው አገልግሎት የተዛመደ የንግድ ስራ ወይም የአገልግሎት ስራ ፈቃድ ከሃምሳ ሺህ ብር በላይ,synthetic
114701,synth_image_59_1.png,ላላቸው ግዢዎች የቫት ተመዝጋቢ ስለመሆናቸው ማስረጃ በአቅራቢነት የተመዘገቡ መሆናቸው የምዝገባ ማስረጃ እና በጨረታ ለመሳተፍ ከሚመለከተው የመንግስት አካል የድጋፍ ደብዳቤ ማቅረብ,synthetic
114702,synth_image_59_2.png,ይኖርባቸዋል::,synthetic
114703,synth_image_60_0.png,አምላክ ለእሱና ለመንገዶቹ ታማኝ የሆኑትን ይባርካል::,synthetic
114704,synth_image_61_0.png,ዛሬ ዜጎች ከቤት አስወጥቶ በአደባባይ እና ከቤተሰብ ፊት በጥይት የሚረሽን ስርዓት ባለበትለወትሮው በድምቀቱ የምናውቀው የመስቀልገና እና ጥምቀት በዓል በአብዛኛው አማራ,synthetic
114705,synth_image_61_1.png,ዘንድ ሳይከበር በሀዘን እያለፈለዘመናት የጥይት ድምፅ የማያውቁት እነ ባህር ዳር እና ጎንደር ዛሬ የቦንብ ፍንዳት እያስተናገዱሰው ከመንገድ እየታፈሰ ራሱን ማዕከላዊ,synthetic
114706,synth_image_61_2.png,እያገኘገበሬው ወታደር ሳያስፈቅድ ከቤቱ እንደሚመጣ አውቆ በተጠንቀቅ እየጠበቀ የእምነት ተቋማት የዘወትር ፀሎት ሀገሬን ጠብቃት ሳይሆን እባክህ ይህንን ስርዓት አስወግድልን ወደሚል,synthetic
114707,synth_image_61_3.png,ተለውጦብቻ ሁሉም ነገር የተገላቢጦሽ በሆነበት በዚህ ዘመን ህወሃት አሁንም እድሜየን አራዝማለው ብሎ ብቅ ቢል መልሱ ፍም ላይ መተኛት ነው ይሆናልህዝቡ,synthetic
114708,synth_image_61_4.png,ስሜቱ ግሏልያገኘውን ሁሉ ያቃጥላልይህ ነው የዘመኑ ጉዳይ::,synthetic
114709,synth_image_62_0.png,ግን ህወሃት አጋፋሪ የሆነበት ለውጥ ከሚመጣ ከኢሳያስ ጋር ታፍኖ መኖር ይመረጣል ምናልባትም እንደ አቶ መለስ እንገላገለውና ችግሮቹን ሊፈታ የሚችል ሃይል,synthetic
114710,synth_image_62_1.png,ከራሱ ከሻዕቢያ ውስጥ ሊፈጠር ይችል ይሆናል የሚል አስተያየት የሚሰጠው በስዊድን የሚኖር የኤርትራ ተወላጅ ይህ አቋም የበርካታ ያገሩ ተወላጆች እንደሆነ ያስረዳል::,synthetic
114711,synth_image_64_0.png,በተጨማሪም ለትምህርት ሚኒስቴር ስርዓተ ጾታ ዳይሬክቶሬት ማሳወቅ::,synthetic
114712,synth_image_65_0.png,የሚበሉህን ጅቦች የመውደዱን አባዜ ጌታቸው ረዳ::,synthetic
114713,synth_image_66_0.png,ይህ ጽሑፍ ትኩረት የሚሰጠው በትግል በረሃ በነበርንበት ወቅት ህዝባዊ ወያነ ሓርነት ትግራይ ህወሓት በክርስትና እና በእስልምና ሃይማኖቶች ላይ ሲከተል የነበረውን,synthetic
114714,synth_image_66_1.png,አቋሙን ተቀብሮ ከነበረበት ጉድጓድ አውጥቼ ለኢትዮጵያ ሕዝብ እነማን ናቸው የሚለውን ታሪካቸውን እና የተፈጸመውን ጸረእምነት ግፍ በአጭሩ ለማሳወቅ ነው::,synthetic
114715,synth_image_67_0.png,የጀርመኑን ቦሩስያ ዶርትሙንድ የእግር ኳስ ቡድን አባላትን ይዞ ይጓዝ በነበረ አውቶቡስ ላይ ትናንት ምሽት ስለ ደረሰው ፍንዳታ የጀርመን ፌዴራል አቃቤ,synthetic
114716,synth_image_67_1.png,ሕግ ምርመራ ጀመረ የቦሩስያ ዶርትሙንድ ቡድን ተጫዋቾች ከፈረንሣዩ ሞናኮ ጋር ለነበረው የሻምፒዮንስ ሊግ ግጥማያ በአውቶቡስ ወደ ሜዳው በመጓዝ ላይ ሳሉ,synthetic
114717,synth_image_67_2.png,ነበር ፍንዳታው የደረሰው::,synthetic
114718,synth_image_68_0.png,እየተጠናቀቀ ባለው የአውሮፓ ዓም ወደ አውሮፓ የገባው ፍልሰተኛ ቁጥር ከአንድ ሚሊዮን መብለጡን ዓለምአቀፉ የፍልሰት ድርጅት አይኦኤምና የተባበሩት መንግሥታት የስደተኞች ጉዳዮች,synthetic
114719,synth_image_68_1.png,ከፍተኛ ኮሚሺነር ዩኤንኤችሲአር አስታውቀዋል::,synthetic
114720,synth_image_69_0.png,በማረሚያ ቤቱ ጨለማ ቤት የሚባል የለም አንዳንድ ታሳሪዎች የተለየ ጠባይ ሲያሳዩናሲደባደቡ ግን ከቤተሰብ አባላት ጋር የመገናኘት ዕድል የሚያሳጣ ቅጣት ሊጣልባቸው,synthetic
114721,synth_image_69_1.png,ይችላልየማረሚያ ቤቱ ተወካይ::,synthetic
114722,synth_image_71_0.png,በያ ትውልድና በአሁኑ ትውልድ መካከል ያለውን ክፍተት በማጥበብ ቀጣዩ ትውልድ የትግል ታሪካችንን በሚገባ ተረድተው ከእኛ የሚቀስሙትን ትምህርት ያገኙ ዘንድ መሠረት,synthetic
114723,synth_image_71_1.png,መጣል በማስፈለጉ::,synthetic
114724,synth_image_72_1.png,መተው ያስፈልጋል::,synthetic
114725,synth_image_73_0.png,ሕዝቡም በሣር ላይ እንዲቀመጡ አዘዘ አምስቱንም እንጀራና ሁለቱን ዓሣ ይዞ ወደ ሰማይ አሻቅቦ አየና ባረከ እንጀራውንም ቆርሶ ለደቀ መዛሙርቱ ሰጠ,synthetic
114726,synth_image_73_1.png,ደቀ መዛሙርቱም ለሕዝቡ::,synthetic
114727,synth_image_75_0.png,ድህረ ምርጫ ድምጻችን ይከበር ብለው አደባባይ የወጡትን ንጹሃን ለሥልጣኔ ስጋቶች ናቸው በሚል ከደቂቅ እስከ ሊቅ ማስፈጀቱን አናስታውሳለን::,synthetic
114728,synth_image_76_0.png,ኩነቱ ግን ፓትርያርኩ ማኅበሩን በጥርጣሬ ማየታቸውንና በአገዛዙ ለሚወሰድበት ማንኛውም ርምጃ ተባባሪ መኾናቸውን የሚያሳይ ይመስለኛል::,synthetic
114729,synth_image_77_0.png,እነዚህ መንግሥታት በምሁሩ ላይ ያደረሱት በደልና አገር ጥሎላቸው እንዲወጣ ያካሄዱት ሴራ አንደኛው አንጀት አቁሳይ ታሪካችን ነው::,synthetic
114730,synth_image_80_0.png,ከቅርብ ሳምንታት ወዲህ በአሜሪካ አመራርና ምርጫ ላይ አተኩረናል ይሄም የሆነው በሁለት ምክንያት ነውበአሜሪካ ስለምንኖርና እንደ ጌይውርጃስደተኞችየድሆች እርዳታየዓለም ሰላም ያሉ ጉዳዮች,synthetic
114731,synth_image_80_1.png,የወንጌል አጀንዳ ስለሆኑጸሎታችን በዕውቀት እንዲሆንና ማድረግ የሚጠበቅብንን ሁሉ እንድናደርግ ነው የምንሰጠው መረጃም ሆነ የምናስተላልፈው መልዕክት አንዱን ወገን ለመደገፍ ሳይሆን ዓላማው,synthetic
114732,synth_image_80_2.png,እውነትን በፍቅር መግለጽ ነውያ ጉዳይ አንዳንድ ጊዜ አንደኛውን ተመራጭ ወይንም ያኛውን ሊነካ ይችላልየኛ ዓላማ ግን ያ አይደለም::,synthetic
114733,synth_image_81_0.png,እኔ ስፔን ይልቅ በኢትዮጵያ ውስጥ እንዲወለድ ዕድላቸው ሰፊ ነበር ነገር ግን እኔ ስፔን ውስጥ ተወለድኩ አምላክ ብቻ ያውቃል::,synthetic
114734,synth_image_82_0.png,የዛን ዕለት የልደት ቀኑ ነበር እጮኛው ትርሲት የምሳ ግብዣ በኢትዮጲያ ሆቴል አዘጋጅታለች ጥሩ የፍቅር ቀን አሳልፎ ዋለ ትርሲት ስለሁለቱ ግኑንኙነት,synthetic
114735,synth_image_82_1.png,ታውቃለች እንዴት አድርጎ ሊያጠምዳት እንደሚችል ብዙ ብዙ ነገሮችን የምትመክረም እሷው ነበረች::,synthetic
